available_seats,wl_used,class_type_CC,class_type_2A,class_type_3A,class_type_Sleeper,quota_GN,quota_Ladies,quota_PT,quota_TATKAL,current_status_CNF,current_status_RAC,current_status_WL,train_category_EXPRESS,train_category_RAJDHANI,train_category_SHATABDI,train_category_PASSENGER,label
0.326235884,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1.269125014,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
0.409431983,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
1.241392981,-0.229045014,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
0.125178643,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1.373120139,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
-1.205958953,-0.159548589,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
-0.796911463,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
-1.240623995,2.84617179,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
-0.096677623,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.51959113,-0.559153033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
-0.554256172,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0.887809557,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.534226133,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
0.402498975,1.838473628,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
-1.164360903,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
-1.254490011,0.500667448,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.818479474,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1.740569579,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
-0.60278723,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
-1.469413269,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
0.929407607,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1.012603707,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
0.353967917,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
-0.699849346,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1.484048272,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
0.326235884,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
-0.484926089,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
0.756082399,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
-1.185159928,-0.281167333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
-1.663537502,1.334624547,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1.442450222,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
-1.497145302,0.67440851,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0.243039784,2.741927152,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
-1.476346277,1.577862034,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
-1.448614244,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
-1.642738477,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1.289924039,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
-1.635805468,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
-0.789978454,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.415596006,2.238078071,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1.719770554,-0.507030714,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
-0.866241546,2.238078071,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1.421651197,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0.631288249,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
-1.337686111,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1.220593956,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.048146565,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.610489224,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
-1.393150177,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
-1.122762853,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
-1.448614244,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1.678172504,-0.420160183,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1.213660948,1.508365609,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1.289924039,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1.608842421,-0.333289652,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
-1.289155053,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
-0.852375529,-0.020555739,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1.497914288,1.73422899,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
-0.075878598,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
-1.62887246,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.090513601,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
-1.26142302,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0.652087274,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
1.213660948,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
-1.559542377,2.133833434,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
-1.088097812,-0.107426271,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
-0.769179429,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
0.416364992,1.960092371,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1.269125014,0.274804067,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0.229173767,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
-1.088097812,1.056638847,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0.111312626,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
0.402498975,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1.08193379,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0.249972792,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-1.025700737,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
-0.172940715,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1.005670698,2.516063771,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
-1.351552128,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
0.652087274,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
-0.471060072,1.160883485,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1.192861923,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
-0.380930964,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
0.097446609,1.994840584,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
-1.677403518,1.786351309,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0.021183518,-0.281167333,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
-1.719001568,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1.685105513,2.116459328,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
-0.893973579,1.612610247,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0.326235884,2.185955753,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1.255258997,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1.712837546,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.492628083,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
-0.325466898,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0.631288249,0.709156722,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1.393919164,1.126135272,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
1.324589081,1.786351309,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
-1.157427895,2.794049471,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0.104379618,0.066314792,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
-0.963303662,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1.733636571,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
0.887809557,2.342322709,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
-1.330753103,1.960092371,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1.636574454,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
-1.455547252,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-0.498792105,-0.003181633,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
0.270771817,1.247754016,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
-1.448614244,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0.707551341,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.541159141,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0.430231008,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
0.319302875,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
-1.323820094,1.473617397,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
-1.649671485,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1.192861923,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
1.380053147,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1.608842421,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
0.901675574,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
-0.949437646,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0.097446609,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
-0.984102687,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
-0.401729989,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
-0.360131939,1.525739716,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.56118918,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
-1.233690986,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1.248325989,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
-1.240623995,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
0.021183518,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
-0.56118918,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
1.359254122,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
0.173709701,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-0.831576504,2.342322709,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1.061134765,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-1.247557003,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-1.101963828,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1.08193379,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
0.471829058,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0.249972792,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
-1.517944327,1.108761166,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.804613457,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
-0.11054364,1.056638847,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
-0.408662997,-0.576527139,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
0.922474598,1.351998653,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
-0.616653247,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
-0.048146565,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.138275673,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
-0.02734754,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1.185928914,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0.99873769,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
-0.963303662,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
-1.608073435,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-1.441681236,2.133833434,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1.276058022,2.272826284,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0.659020283,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.3401019,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1.192861923,2.516063771,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1.553378355,0.240055854,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
-1.386217169,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1.650440471,1.647358459,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
-0.803844471,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1.255258997,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.831576504,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0.444097025,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
0.187575717,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
0.846211507,0.604912085,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
0.173709701,-0.072678058,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
-0.235337789,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
0.416364992,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0.194508726,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
-1.393150177,-0.246419121,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
-1.719001568,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0.145977668,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0.159843684,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
0.256905801,0.361674598,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
1.165129889,-0.576527139,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
0.513427108,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
-0.429462022,0.39642281,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
0.603556216,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0.83234549,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1.53257933,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
-1.004901712,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.312369867,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
0.367833934,0.344300492,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1.518713313,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0.749149391,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
-0.956370654,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1.594976405,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-1.511011319,2.220703965,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1.061134765,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
-0.228404781,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
-1.358485136,1.021890635,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0.582757191,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.450261047,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.595854222,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
-1.677403518,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-1.524877335,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
0.617422233,2.481315559,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
-0.276935839,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
-1.150494887,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.824643496,2.724553046,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
-0.367064947,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1.227526964,2.585560196,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
-1.365418144,-0.159548589,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
0.041982543,0.483293341,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
-0.436395031,2.359696815,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0.853144515,1.456243291,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
1.560311363,0.413796916,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
-0.880107562,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1.719770554,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
-0.131342665,0.153185323,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
-0.089744615,2.533437877,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1.068067773,2.081711115,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0.783814432,2.481315559,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0.818479474,0.500667448,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
-1.497145302,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
-0.006548515,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
-0.568122188,0.048940686,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0.679819308,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
-0.353198931,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
0.790747441,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
-0.914772604,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
-0.630519263,-0.489656608,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
-0.928638621,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
-1.032633745,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0.846211507,1.838473628,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0.000384493,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
-0.713715363,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-1.420882211,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
-1.476346277,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
-0.581988205,1.160883485,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
-0.60278723,2.203329859,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
-0.041213557,1.716854884,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0.430231008,2.498689665,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
-0.131342665,-0.194296802,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
-1.677403518,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
-1.247557003,2.255452178,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0.776881424,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
-0.887040571,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0.880876549,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
-0.873174554,2.602934302,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1.012603707,0.53541566,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0.457963042,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
1.435517213,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1.463249247,2.42919324,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
-1.379284161,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1.61577543,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
-0.762246421,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
-0.318533889,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
-1.13662887,0.657034404,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
1.671239496,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.803844471,0.014192473,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
0.367833934,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0.048915551,2.099085221,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
0.139044659,2.463941452,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
-1.171293911,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
0.478762067,0.483293341,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
-1.275289036,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
-0.609720238,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
-0.02734754,0.552789766,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
-1.046499762,-0.437534289,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
-0.997968704,-0.420160183,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1.08193379,0.552789766,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1.518713313,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1.220593956,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
-0.436395031,2.238078071,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
0.374766942,0.900271891,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0.943273623,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
0.353967917,0.361674598,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
1.026469723,0.031566579,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
1.123531839,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
0.568891175,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0.922474598,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-1.226757978,2.620308408,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
-1.573408394,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
0.672886299,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0.374766942,1.716854884,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1.719770554,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0.125178643,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
-0.699849346,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.180642709,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
0.05584856,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
0.991804682,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
-1.476346277,-0.003181633,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
0.29850385,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
-0.221471773,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
-1.663537502,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
-1.420882211,0.67440851,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.305436859,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
-0.734514388,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.436395031,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
-0.228404781,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.284637834,1.369372759,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0.388632959,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
1.57417738,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
0.707551341,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.263838809,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
-0.394796981,-0.333289652,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0.964072648,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-1.351552128,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.166007706,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-0.249203806,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
-1.476346277,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
-0.630519263,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
-0.935571629,0.518041554,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0.229173767,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
